Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4,61.25,0,0.0,21,595.75,0.038095238,0.076190476,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
1,4.0,0,0.0,22,1749.0,0.0,0.015,0.0,0.0,Dec,2,2,3,10,Returning_Visitor,False,False
0,0.0,0,0.0,7,140.4583333,0.028571429,0.034285714,0.0,0.0,Nov,3,3,9,2,Returning_Visitor,False,False
0,0.0,0,0.0,37,698.5416667,0.003809524,0.015238095,0.0,0.0,Nov,2,2,6,11,Returning_Visitor,False,False
2,76.5,0,0.0,10,123.2291667,0.022857143,0.059444444,0.0,0.0,Dec,1,2,1,10,Returning_Visitor,False,False
7,121.0,0,0.0,16,589.875,0.0,0.00952381,0.0,0.0,Dec,2,6,1,2,Returning_Visitor,True,False
1,36.5,0,0.0,30,1668.116667,0.0,0.023809524,0.0,0.0,Dec,1,1,8,2,Returning_Visitor,False,False
2,18.0,0,0.0,17,1218.75,0.0,0.050980392,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
4,72.0,0,0.0,4,46.5,0.04,0.06,0.0,0.0,Nov,3,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,25,929.5833333,0.016,0.0296,0.0,0.0,Dec,3,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.0,59,1309.658333,0.017241379,0.030879354,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,14,272.1666667,0.0,0.025,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,7,295.0,0.028571429,0.057142857,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,19,521.925,0.010526316,0.029824561,0.0,0.0,Dec,3,2,6,2,Returning_Visitor,True,False
4,52.5,0,0.0,11,463.5,0.0,0.007692308,0.0,0.0,Nov,3,2,6,11,New_Visitor,True,False
0,0.0,0,0.0,38,1355.366667,0.0,0.009259259,0.0,0.0,Nov,1,2,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,23,836.5,0.0,0.013043478,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
7,66.0,0,0.0,6,146.5,0.0,0.018181818,0.0,0.0,Nov,2,4,1,2,New_Visitor,False,False
1,38.5,0,0.0,6,197.75,0.0,0.04,0.0,0.0,Dec,1,1,2,8,New_Visitor,True,False
2,28.0,0,0.0,9,163.375,0.0,0.018181818,0.0,0.0,Dec,1,2,3,2,New_Visitor,False,False
1,57.5,0,0.0,22,353.1527778,0.0,0.009090909,0.0,0.0,Nov,1,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,32,791.9166667,0.0125,0.025520833,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,181.0,0.025,0.070833333,0.0,0.0,Nov,2,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.0,10,198.75,0.0,0.04,0.0,0.0,Nov,2,2,3,20,Returning_Visitor,False,False
0,0.0,0,0.0,18,1659.25,0.0375,0.062202381,0.0,0.0,Nov,2,2,4,10,Returning_Visitor,False,False
0,0.0,0,0.0,5,375.0,0.0,0.04,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,True,False
4,63.0,0,0.0,10,565.5,0.0,0.015384615,0.0,0.0,Dec,8,13,9,20,Other,False,False
0,0.0,0,0.0,58,2021.320833,0.005172414,0.031609195,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,20.0,0.0,0.066666667,0.0,0.0,Dec,2,4,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,17,308.25,0.023529412,0.064705882,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,39,1020.013889,0.005405405,0.014226044,0.0,0.0,Dec,3,2,7,1,Returning_Visitor,True,False
0,0.0,0,0.0,26,548.2678571,0.024,0.046666667,0.0,0.0,Nov,1,2,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,31,828.25,0.012903226,0.030107527,0.0,0.0,Nov,2,2,9,2,New_Visitor,True,False
0,0.0,0,0.0,13,129.5,0.015384615,0.053846154,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
3,54.5,0,0.0,6,148.75,0.022222222,0.033333333,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,63,1361.203175,0.0,0.014761905,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
0,0.0,0,0.0,14,1404.75,0.0,0.021428571,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
6,104.5,0,0.0,11,1206.75,0.0,0.013333333,0.0,0.0,Dec,4,1,4,8,New_Visitor,False,False
0,0.0,0,0.0,23,480.9166667,0.017391304,0.032608696,0.0,0.0,Dec,4,2,1,2,Returning_Visitor,False,False
3,84.25,0,0.0,52,1725.966667,0.0,0.031188811,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,12,528.5833333,0.0,0.02,0.0,0.0,Dec,8,13,9,20,Other,False,False
0,0.0,0,0.0,6,42.0,0.033333333,0.05,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,False,False
0,0.0,0,0.0,12,442.5,0.0,0.008333333,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
2,140.5,0,0.0,10,431.5,0.0,0.006666667,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,105.5,0.0,0.05,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,16,1902.25,0.00625,0.016666667,0.0,0.0,Nov,2,4,6,2,New_Visitor,True,False
0,0.0,0,0.0,23,709.75,0.029166667,0.043055556,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
7,218.6666667,0,0.0,5,145.6666667,0.0,0.014285714,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,1038.0,0.033333333,0.066666667,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,98.0,0.0,0.066666667,0.0,0.0,Nov,4,1,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,30,1029.583333,0.003571429,0.009166667,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,12,1437.75,0.016666667,0.066666667,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
1,0.0,0,0.0,8,534.875,0.008888889,0.074074074,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,37,638.25,0.005555556,0.016666667,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,True
0,0.0,0,0.0,9,258.2916667,0.0,0.022222222,0.0,0.0,Nov,2,5,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,101.8333333,0.0,0.058333333,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
3,99.0,0,0.0,58,1261.658333,0.0,0.003452381,0.0,0.0,Nov,1,2,9,2,New_Visitor,False,True
0,0.0,0,0.0,12,466.125,0.0,0.022222222,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,25,711.1666667,0.0,0.016,0.0,0.0,Dec,2,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,53,2051.466667,0.004528302,0.017735849,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
3,60.25,0,0.0,8,131.5833333,0.02,0.013333333,0.0,0.0,Nov,3,2,1,2,New_Visitor,False,False
2,69.5,0,0.0,21,308.4583333,0.027272727,0.043939394,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,False,False
2,15.0,0,0.0,1,8.0,0.0,0.066666667,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,False
5,110.75,0,0.0,11,146.75,0.0,0.02,0.0,0.0,Nov,1,1,1,15,Returning_Visitor,False,False
0,0.0,0,0.0,21,864.4583333,0.003174603,0.01031746,0.0,0.0,Dec,3,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,23,1215.666667,0.0,0.004761905,0.0,0.0,Dec,2,2,5,2,New_Visitor,False,False
0,0.0,0,0.0,4,66.5,0.0,0.025,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,False,False
1,4.0,0,0.0,8,492.25,0.0,0.044444444,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,27,799.375,0.007407407,0.027601411,0.0,0.0,Dec,3,2,2,1,Returning_Visitor,True,False
1,31.5,0,0.0,3,32.83333333,0.0,0.05,0.0,0.0,Dec,2,2,9,2,New_Visitor,True,False
1,139.5,0,0.0,18,816.8333333,0.0,0.005263158,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False
0,0.0,0,0.0,24,743.75,0.0,0.016666667,0.0,0.0,Dec,2,2,2,2,New_Visitor,True,False
4,63.75,0,0.0,13,774.7288136,0.0,0.012150434,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,False,True
2,67.5,0,0.0,7,393.5,0.0,0.025,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,5,62.75,0.0,0.04,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,True,False
0,0.0,0,0.0,35,584.3083333,0.0,0.008571429,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,10,305.0,0.0,0.02,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,False,False
0,0.0,0,0.0,6,97.5,0.0,0.016666667,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,False
1,88.0,0,0.0,22,516.8333333,0.0,0.016666667,0.0,0.0,Dec,1,1,3,8,Returning_Visitor,False,False
2,29.75,0,0.0,33,689.202381,0.001010101,0.027020202,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,123.75,0.0,0.011111111,0.0,0.0,Dec,2,2,7,6,Returning_Visitor,False,False
8,162.5,0,0.0,9,156.5,0.018181818,0.027272727,0.0,0.0,Dec,4,1,4,8,New_Visitor,False,False
0,0.0,0,0.0,10,242.0833333,0.0,0.046666667,0.0,0.0,Nov,2,4,7,6,Returning_Visitor,True,False
3,179.0,0,0.0,15,432.75,0.0,0.011111111,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
3,72.0,0,0.0,12,871.5,0.015384615,0.030769231,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,87.0,0.0,0.033333333,0.0,0.0,Nov,3,2,4,11,Returning_Visitor,False,False
0,0.0,0,0.0,3,136.5,0.0,0.066666667,0.0,0.0,Dec,1,1,4,3,Other,False,False
0,0.0,0,0.0,17,212.25,0.0,0.023529412,0.0,0.0,Dec,2,2,1,20,Returning_Visitor,False,False
2,47.5,0,0.0,50,1870.791667,0.002641509,0.024025157,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,False,False
1,3.0,0,0.0,10,577.1666667,0.0,0.022222222,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
7,51.5,0,0.0,59,1954.754167,0.0,0.003225806,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,25,686.5,0.016,0.032,0.0,0.0,Dec,2,2,7,1,Returning_Visitor,True,False
2,154.5,0,0.0,7,108.4166667,0.0,0.044444444,0.0,0.0,Nov,1,5,9,2,New_Visitor,False,False
0,0.0,0,0.0,4,156.5,0.0,0.05,0.0,0.0,Dec,1,8,1,6,New_Visitor,False,False
1,21.0,0,0.0,31,1998.25,0.01010101,0.037373737,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,9,396.1666667,0.0,0.022222222,0.0,0.0,Nov,3,2,8,13,Other,False,False
0,0.0,0,0.0,16,576.3,0.016666667,0.011458333,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,33,1035.083333,0.012121212,0.032323232,0.0,0.0,Nov,2,10,1,3,Returning_Visitor,False,False
6,81.54166667,0,0.0,23,808.0416667,0.000833333,0.044166667,0.0,0.0,Dec,2,2,7,8,Returning_Visitor,True,False
1,63.5,0,0.0,10,552.3333333,0.0,0.016363636,0.0,0.0,Dec,1,1,4,10,Returning_Visitor,False,False
0,0.0,0,0.0,18,491.75,0.0,0.027777778,0.0,0.0,Dec,2,2,6,11,New_Visitor,False,False
0,0.0,0,0.0,23,901.2666667,0.0,0.017391304,0.0,0.0,Dec,1,1,1,2,New_Visitor,True,False
0,0.0,0,0.0,10,158.75,0.0,0.02,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,58,1599.5,0.0,0.007142857,0.0,0.0,Nov,4,2,1,3,Returning_Visitor,False,False
1,7.0,0,0.0,5,78.5,0.0,0.028571429,0.0,0.0,Dec,2,2,7,1,Returning_Visitor,False,False
1,55.5,0,0.0,8,158.25,0.0,0.022222222,0.0,0.0,Nov,2,2,3,10,Returning_Visitor,False,False
2,53.5,0,0.0,13,287.3333333,0.0,0.013333333,0.0,0.0,Nov,2,2,1,6,New_Visitor,True,False
0,0.0,0,0.0,14,244.75,0.0,0.014285714,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
2,36.5,0,0.0,47,1073.31002,0.004787234,0.029749907,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,True,False
2,105.75,0,0.0,19,1124.888889,0.010526316,0.028229665,0.0,0.0,Nov,3,2,9,2,Returning_Visitor,True,False
1,54.0,0,0.0,23,816.7761905,0.0,0.012318841,0.0,0.0,Dec,2,2,5,10,Returning_Visitor,False,False
0,0.0,0,0.0,24,1242.0,0.02173913,0.062318841,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,False
1,4.0,0,0.0,39,983.1388889,0.015384615,0.017599068,0.0,0.0,Nov,3,2,6,3,Returning_Visitor,False,False
1,65.5,0,0.0,2,99.0,0.033333333,0.066666667,0.0,0.0,Nov,4,2,1,8,New_Visitor,True,False
0,0.0,0,0.0,15,729.0,0.0,0.033333333,0.0,0.0,Nov,3,2,1,8,New_Visitor,True,False
1,34.5,0,0.0,10,277.0357143,0.0,0.002777778,0.0,0.0,Dec,1,1,8,8,New_Visitor,True,False
5,61.0125,0,0.0,51,1141.066667,0.003571429,0.011093074,0.0,0.0,Dec,2,2,6,2,New_Visitor,False,False
0,0.0,0,0.0,15,1506.916667,0.004444444,0.033015873,0.0,0.0,Nov,1,8,2,11,Returning_Visitor,False,False
9,178.5,0,0.0,10,558.0,0.011764706,0.023529412,0.0,0.0,Nov,2,5,1,11,Returning_Visitor,False,False
1,8.0,0,0.0,34,709.3333333,0.0,0.014761905,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,11,188.4583333,0.0,0.009090909,0.0,0.0,Nov,1,1,1,8,New_Visitor,False,False
0,0.0,0,0.0,5,184.0,0.0,0.04,0.0,0.0,Nov,4,1,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,20,1245.57619,0.0,0.005263158,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,12,292.875,0.0,0.028333333,0.0,0.0,Nov,4,2,3,2,Returning_Visitor,True,False
4,59.2,0,0.0,5,38.35833333,0.0,0.043915344,0.0,0.0,Dec,3,2,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,21,476.8666667,0.00952381,0.034126984,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,13,597.625,0.007692308,0.034615385,0.0,0.0,Nov,3,2,1,8,Returning_Visitor,False,True
2,44.5,0,0.0,35,1330.666667,0.005882353,0.014705882,0.0,0.0,Nov,2,2,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,24,1050.5,0.022727273,0.062121212,0.0,0.0,Dec,2,10,4,1,Returning_Visitor,False,False
4,55.0,0,0.0,2,13.0,0.0,0.028571429,0.0,0.0,Dec,2,10,4,2,New_Visitor,False,True
0,0.0,0,0.0,48,1053.952381,0.005434783,0.009815547,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,40,1385.666667,0.005,0.0225,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
5,39.0,0,0.0,13,137.0,0.0,0.011764706,0.0,0.0,Nov,2,4,3,2,New_Visitor,False,True
1,3.0,0,0.0,11,1046.666667,0.005555556,0.025,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,True,False
1,10.0,0,0.0,27,548.2833333,0.003703704,0.025308642,0.0,0.0,Dec,2,4,9,2,Returning_Visitor,False,False
0,0.0,0,0.0,20,526.5,0.02,0.035,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,False
6,190.9231928,0,0.0,7,603.2565261,0.021862348,0.034024526,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,67.75,0.0,0.05,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,17,559.75,0.011764706,0.019607843,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,45,1682.25,0.026666667,0.057777778,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,17,1293.083333,0.0,0.013333333,0.0,0.0,Dec,2,5,7,2,New_Visitor,False,False
0,0.0,0,0.0,3,34.0,0.0,0.066666667,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,38,935.0,0.0,0.007769424,0.0,0.0,Nov,2,2,3,11,New_Visitor,False,False
0,0.0,0,0.0,14,208.9,0.0,0.014285714,0.0,0.0,Nov,1,8,4,11,Returning_Visitor,True,False
2,55.5,0,0.0,2,26.0,0.0,0.06,0.0,0.0,Dec,1,2,9,3,Returning_Visitor,True,True
0,0.0,0,0.0,11,352.5,0.0,0.03,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
7,102.5,0,0.0,9,64.75,0.0,0.027272727,0.0,0.0,Nov,2,2,5,2,New_Visitor,False,False
0,0.0,0,0.0,21,289.5,0.00952381,0.038095238,0.0,0.0,Dec,2,2,6,10,Returning_Visitor,False,False
0,0.0,0,0.0,4,76.75,0.0,0.016666667,0.0,0.0,Nov,1,1,8,2,New_Visitor,False,True
5,199.125,0,0.0,9,430.6071429,0.0,0.008333333,0.0,0.0,Nov,3,2,1,11,Returning_Visitor,False,False
0,0.0,0,0.0,10,851.1666667,0.0,0.022222222,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,16,1092.333333,0.025,0.066666667,0.0,0.0,Dec,2,2,5,1,Returning_Visitor,False,False
0,0.0,0,0.0,25,674.9583333,0.0,0.016666667,0.0,0.0,Nov,2,2,4,8,Returning_Visitor,False,False
0,0.0,0,0.0,13,737.1666667,0.038461538,0.084615385,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,35,586.375,0.018285714,0.053714286,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,21,304.5416667,0.00952381,0.023809524,0.0,0.0,Dec,2,2,3,10,Returning_Visitor,False,False
1,0.0,0,0.0,14,1125.875,0.0,0.042857143,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
5,44.0,0,0.0,54,1391.733333,0.005357143,0.022619048,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,7,113.25,0.00952381,0.080952381,0.0,0.0,Dec,2,2,4,10,Returning_Visitor,False,False
0,0.0,0,0.0,44,691.252381,0.013953488,0.029457364,0.0,0.0,Nov,2,6,5,1,Returning_Visitor,False,False
1,33.5,0,0.0,15,710.25,0.0,0.011111111,0.0,0.0,Dec,2,10,1,8,New_Visitor,False,False
4,43.225,0,0.0,13,293.725,0.022222222,0.064259259,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
4,77.5,0,0.0,17,678.25,0.0,0.031578947,0.0,0.0,Nov,1,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,61,1636.466667,0.0,0.009289617,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,7,99.75,0.0,0.028571429,0.0,0.0,Dec,8,2,1,2,New_Visitor,True,False
3,76.25,0,0.0,16,301.6666667,0.014285714,0.031746032,0.0,0.0,Nov,1,1,4,8,Returning_Visitor,False,False
0,0.0,0,0.0,21,1598.25,0.022222222,0.047301587,0.0,0.0,Nov,4,1,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,10,385.0,0.0,0.022222222,0.0,0.0,Dec,2,2,3,2,New_Visitor,True,False
0,0.0,0,0.0,2,180.1470588,0.033333333,0.055555556,0.0,0.0,Nov,6,2,3,8,Returning_Visitor,False,False
8,171.75,0,0.0,32,486.6666667,0.0,0.005555556,0.0,0.0,Dec,4,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,2,54.0,0.0,0.033333333,0.0,0.0,Nov,1,1,5,10,Returning_Visitor,True,False
0,0.0,0,0.0,19,421.0,0.0,0.010526316,0.0,0.0,Dec,2,2,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,161.6666667,0.0,0.05,0.0,0.0,Dec,2,2,9,3,New_Visitor,False,False
0,0.0,0,0.0,10,357.5555556,0.0,0.022222222,0.0,0.0,Dec,1,8,3,11,New_Visitor,False,False
0,0.0,0,0.0,22,348.4333333,0.028571429,0.041269841,0.0,0.0,Nov,1,8,6,11,Returning_Visitor,False,True
0,0.0,0,0.0,5,41.66666667,0.0,0.04,0.0,0.0,Dec,2,2,4,2,New_Visitor,False,False
0,0.0,0,0.0,15,263.25,0.013333333,0.04,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,True,False
0,0.0,0,0.0,3,408.0,0.0,0.033333333,0.0,0.0,Nov,2,2,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,14,289.625,0.0,0.028571429,0.0,0.0,Nov,2,2,1,2,New_Visitor,True,False
0,0.0,0,0.0,13,135.875,0.030769231,0.076923077,0.0,0.0,Nov,1,2,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,10,1678.333333,0.0,0.02,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,17,418.3333333,0.0,0.025,0.0,0.0,Nov,2,6,1,2,New_Visitor,False,False
4,49.0,0,0.0,17,283.7916667,0.0,0.030952381,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,True,False
7,91.0,0,0.0,23,297.125,0.0,0.012068966,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,False
0,0.0,0,0.0,5,118.75,0.04,0.08,0.0,0.0,Dec,1,1,1,8,New_Visitor,False,False
0,0.0,0,0.0,17,349.375,0.0125,0.01875,0.0,0.0,Nov,3,2,9,20,Returning_Visitor,False,False
0,0.0,0,0.0,10,190.0,0.0,0.04,0.0,0.0,Dec,2,6,7,20,Returning_Visitor,False,False
0,0.0,0,0.0,3,112.0,0.0,0.033333333,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,False,False
5,139.9833333,0,0.0,27,677.8833333,0.0,0.006060606,0.0,0.0,Dec,1,2,1,2,New_Visitor,True,False
0,0.0,0,0.0,5,127.5,0.04,0.06,0.0,0.0,Nov,3,2,6,3,Returning_Visitor,False,False
1,11.0,0,0.0,26,651.0666667,0.0,0.016666667,0.0,0.0,Nov,4,2,1,3,Returning_Visitor,False,False
1,12.0,0,0.0,16,565.4166667,0.028571429,0.027380952,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,28,1250.125,0.0,0.022857143,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
5,75.25,0,0.0,35,572.9761905,0.005405405,0.014414414,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,113.6666667,0.0,0.025,0.0,0.0,Nov,2,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.0,18,706.05,0.006666667,0.044938272,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,True,False
1,78.0,0,0.0,2,25.75,0.0,0.066666667,0.0,0.0,Nov,4,2,6,8,New_Visitor,False,False
3,77.5,0,0.0,35,1000.8,0.0,0.013888889,0.0,0.0,Dec,4,2,1,6,Returning_Visitor,False,False
0,0.0,0,0.0,12,335.0,0.018181818,0.045454545,0.0,0.0,Dec,1,1,8,10,Returning_Visitor,False,False
0,0.0,0,0.0,8,96.0,0.025,0.05,0.0,0.0,Nov,2,4,9,20,Returning_Visitor,False,False
3,118.0,0,0.0,2,96.25,0.0,0.025,0.0,0.0,Dec,8,13,9,20,Other,False,False
0,0.0,0,0.0,24,386.75,0.016666667,0.051388889,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,251.2916667,0.0,0.011111111,0.0,0.0,Nov,3,2,2,11,Returning_Visitor,True,False
2,7.0,0,0.0,56,656.7681818,0.0,0.006941639,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,True,False
2,21.25,0,0.0,33,968.6444444,0.019191919,0.023480257,0.0,0.0,Nov,3,2,1,8,Returning_Visitor,True,False
0,0.0,0,0.0,3,159.0,0.0,0.033333333,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,6,203.0,0.0,0.033333333,0.0,0.0,Nov,4,1,2,3,Returning_Visitor,False,False
2,64.0,0,0.0,10,341.25,0.016666667,0.030555556,0.0,0.0,Nov,3,2,3,10,Returning_Visitor,False,False
0,0.0,0,0.0,24,381.3583333,0.008333333,0.0225,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,9,1626.0,0.022222222,0.077777778,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,20,837.25,0.015,0.041666667,0.0,0.0,Dec,6,5,1,1,Returning_Visitor,False,False
6,31.0,0,0.0,17,1494.25,0.020289855,0.031449275,0.0,0.0,Nov,1,1,3,7,Returning_Visitor,False,False
0,0.0,0,0.0,8,249.0,0.0,0.020833333,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,316.25,0.0,0.033333333,0.0,0.0,Dec,3,13,9,20,Returning_Visitor,False,False
2,25.0,0,0.0,25,243.1666667,0.016666667,0.057283951,0.0,0.0,Nov,2,2,3,6,Returning_Visitor,False,False
0,0.0,0,0.0,41,1130.92619,0.0,0.015447154,0.0,0.0,Dec,2,2,8,2,New_Visitor,False,False
0,0.0,0,0.0,10,371.5,0.0,0.04,0.0,0.0,Nov,2,2,4,10,Returning_Visitor,False,False
1,6.0,0,0.0,6,125.0,0.0,0.057142857,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,39.33333333,0.0,0.025,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,15,612.0,0.0,0.013333333,0.0,0.0,Nov,1,2,8,2,Returning_Visitor,True,False
0,0.0,0,0.0,8,183.0,0.0,0.00625,0.0,0.0,Dec,2,4,4,1,Returning_Visitor,False,False
8,130.7,0,0.0,3,87.5,0.0,0.022222222,0.0,0.0,Nov,2,2,1,3,New_Visitor,True,False
1,22.75,0,0.0,1,0.0,0.0,0.066666667,0.0,0.0,Dec,1,1,1,8,New_Visitor,False,True
2,11.0,0,0.0,11,976.0,0.024358974,0.044688645,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,10,348.25,0.02,0.024,0.0,0.0,Nov,2,2,4,13,Returning_Visitor,False,False
